node_id,q,s_p,s_t,s_s
1446,1e-06,0.0,0.0,0.0
1447,1e-06,0.0,0.0,0.0
1448,1e-06,0.0,0.0,0.0
1449,1e-06,0.0,0.0,0.0
1450,1e-06,0.0,0.0,0.0
1451,1e-06,0.0,0.0,0.0
1452,1e-06,0.0,0.0,0.0
1453,1e-06,0.0,0.0,0.0
1454,1e-06,0.0,0.0,0.0
1455,1e-06,0.0,0.0,0.0
1456,1e-06,0.0,0.0,0.0
1457,1e-06,0.0,0.0,0.0
1458,1e-06,0.0,0.0,0.0
1459,1e-06,0.0,0.0,0.0
1460,1e-06,0.0,0.0,0.0
1461,1e-06,0.0,0.0,0.0
1462,1e-06,0.0,0.0,0.0
1463,1e-06,0.0,0.0,0.0
1464,1e-06,0.0,0.0,0.0
1465,1e-06,0.0,0.0,0.0
1466,1e-06,0.0,0.0,0.0
1467,1e-06,0.0,0.0,0.0
1468,1e-06,0.0,0.0,0.0
1469,1e-06,0.0,0.0,0.0
1470,1e-06,0.0,0.0,0.0
1471,1e-06,0.0,0.0,0.0
1472,1e-06,0.0,0.0,0.0
1473,1e-06,0.0,0.0,0.0
1474,1e-06,0.0,0.0,0.0
1475,1e-06,0.0,0.0,0.0
1476,1e-06,0.0,0.0,0.0
1477,1e-06,0.0,0.0,0.0
1478,1e-06,0.0,0.0,0.0
1479,1e-06,0.0,0.0,0.0
1480,1e-06,0.0,0.0,0.0
1481,1e-06,0.0,0.0,0.0
1482,1e-06,0.0,0.0,0.0
1483,1e-06,0.0,0.0,0.0
1484,1e-06,0.0,0.0,0.0
1485,1e-06,0.0,0.0,0.0
1486,1e-06,0.0,0.0,0.0
1487,1e-06,0.0,0.0,0.0
1488,1e-06,0.0,0.0,0.0
1489,1e-06,0.0,0.0,0.0
1490,1e-06,0.0,0.0,0.0
1491,1e-06,0.0,0.0,0.0
1492,1e-06,0.0,0.0,0.0
1493,1e-06,0.0,0.0,0.0
1494,1e-06,0.0,0.0,0.0
1495,1e-06,0.0,0.0,0.0
1496,1e-06,0.0,0.0,0.0
1497,1e-06,0.0,0.0,0.0
1498,1e-06,0.0,0.0,0.0
1499,1e-06,0.0,0.0,0.0
1500,1e-06,0.0,0.0,0.0
1501,1e-06,0.0,0.0,0.0
1502,1e-06,0.0,0.0,0.0
1503,1e-06,0.0,0.0,0.0
1504,1e-06,0.0,0.0,0.0
1505,1e-06,0.0,0.0,0.0
1506,1e-06,0.0,0.0,0.0
1507,1e-06,0.0,0.0,0.0
1508,1e-06,0.0,0.0,0.0
1509,1e-06,0.0,0.0,0.0
1510,1e-06,0.0,0.0,0.0
1511,1e-06,0.0,0.0,0.0
1512,1e-06,0.0,0.0,0.0
1513,1e-06,0.0,0.0,0.0
1514,1e-06,0.0,0.0,0.0
1515,1e-06,0.0,0.0,0.0
1516,1e-06,0.0,0.0,0.0
1517,1e-06,0.0,0.0,0.0
1518,1e-06,0.0,0.0,0.0
1519,1e-06,0.0,0.0,0.0
1520,1e-06,0.0,0.0,0.0
1521,1e-06,0.0,0.0,0.0
1522,1e-06,0.0,0.0,0.0
1523,1e-06,0.0,0.0,0.0
1524,1e-06,0.0,0.0,0.0
1525,1e-06,0.0,0.0,0.0
1526,1e-06,0.0,0.0,0.0
1527,1e-06,0.0,0.0,0.0
1528,1e-06,0.0,0.0,0.0
1529,1e-06,0.0,0.0,0.0
1530,1e-06,0.0,0.0,0.0
1531,1e-06,0.0,0.0,0.0
1532,1e-06,0.0,0.0,0.0
1533,1e-06,0.0,0.0,0.0
1534,1e-06,0.0,0.0,0.0
1535,1e-06,0.0,0.0,0.0
1536,1e-06,0.0,0.0,0.0
1537,1e-06,0.0,0.0,0.0
1538,1e-06,0.0,0.0,0.0
1539,1e-06,0.0,0.0,0.0
1540,1e-06,0.0,0.0,0.0
1541,1e-06,0.0,0.0,0.0
1542,1e-06,0.0,0.0,0.0
1543,1e-06,0.0,0.0,0.0
1544,1e-06,0.0,0.0,0.0
1545,1e-06,0.0,0.0,0.0
1546,1e-06,0.0,0.0,0.0
1547,1e-06,0.0,0.0,0.0
1548,1e-06,0.0,0.0,0.0
1549,1e-06,0.0,0.0,0.0
1550,1e-06,0.0,0.0,0.0
1551,1e-06,0.0,0.0,0.0
1552,1e-06,0.0,0.0,0.0
1553,1e-06,0.0,0.0,0.0
1554,1e-06,0.0,0.0,0.0
1555,1e-06,0.0,0.0,0.0
1556,1e-06,0.0,0.0,0.0
1557,1e-06,0.0,0.0,0.0
1558,1e-06,0.0,0.0,0.0
1559,1e-06,0.0,0.0,0.0
1560,1e-06,0.0,0.0,0.0
1561,1e-06,0.0,0.0,0.0
1562,1e-06,0.0,0.0,0.0
1563,1e-06,0.0,0.0,0.0
1564,1e-06,0.0,0.0,0.0
1565,1e-06,0.0,0.0,0.0
1566,1e-06,0.0,0.0,0.0
1567,1e-06,0.0,0.0,0.0
1568,1e-06,0.0,0.0,0.0
1569,1e-06,0.0,0.0,0.0
1570,1e-06,0.0,0.0,0.0
1571,1e-06,0.0,0.0,0.0
1572,1e-06,0.0,0.0,0.0
1573,1e-06,0.0,0.0,0.0
1574,1e-06,0.0,0.0,0.0
1575,1e-06,0.0,0.0,0.0
1576,1e-06,0.0,0.0,0.0
1577,1e-06,0.0,0.0,0.0
1578,1e-06,0.0,0.0,0.0
1579,1e-06,0.0,0.0,0.0
1580,1e-06,0.0,0.0,0.0
1581,1e-06,0.0,0.0,0.0
1582,1e-06,0.0,0.0,0.0
1583,1e-06,0.0,0.0,0.0
1584,1e-06,0.0,0.0,0.0
1585,1e-06,0.0,0.0,0.0
1586,1e-06,0.0,0.0,0.0
1587,1e-06,0.0,0.0,0.0
1588,1e-06,0.0,0.0,0.0
1589,1e-06,0.0,0.0,0.0
1590,1e-06,0.0,0.0,0.0
1591,1e-06,0.0,0.0,0.0
1592,1e-06,0.0,0.0,0.0
1593,1e-06,0.0,0.0,0.0
1594,1e-06,0.0,0.0,0.0
1595,1e-06,0.0,0.0,0.0
1596,1e-06,0.0,0.0,0.0
1597,1e-06,0.0,0.0,0.0
1598,1e-06,0.0,0.0,0.0
1599,1e-06,0.0,0.0,0.0
1600,1e-06,0.0,0.0,0.0
1601,1e-06,0.0,0.0,0.0
1602,1e-06,0.0,0.0,0.0
1603,1e-06,0.0,0.0,0.0
1604,1e-06,0.0,0.0,0.0
1605,1e-06,0.0,0.0,0.0
1606,1e-06,0.0,0.0,0.0
1607,1e-06,0.0,0.0,0.0
1608,1e-06,0.0,0.0,0.0
1609,1e-06,0.0,0.0,0.0
1610,1e-06,0.0,0.0,0.0
1611,1e-06,0.0,0.0,0.0
1612,1e-06,0.0,0.0,0.0
1613,1e-06,0.0,0.0,0.0
1614,1e-06,0.0,0.0,0.0
1615,1e-06,0.0,0.0,0.0
1616,1e-06,0.0,0.0,0.0
1617,1e-06,0.0,0.0,0.0
1618,1e-06,0.0,0.0,0.0
1619,1e-06,0.0,0.0,0.0
1620,1e-06,0.0,0.0,0.0
1621,1e-06,0.0,0.0,0.0
1622,1e-06,0.0,0.0,0.0
1623,1e-06,0.0,0.0,0.0
1624,1e-06,0.0,0.0,0.0
1625,1e-06,0.0,0.0,0.0
1626,1e-06,0.0,0.0,0.0
1627,1e-06,0.0,0.0,0.0
1628,1e-06,0.0,0.0,0.0
1629,1e-06,0.0,0.0,0.0
1630,1e-06,0.0,0.0,0.0
1631,1e-06,0.0,0.0,0.0
1632,1e-06,0.0,0.0,0.0
1633,1e-06,0.0,0.0,0.0
1634,1e-06,0.0,0.0,0.0
1635,1e-06,0.0,0.0,0.0
1636,1e-06,0.0,0.0,0.0
1637,1e-06,0.0,0.0,0.0
1638,1e-06,0.0,0.0,0.0
1639,1e-06,0.0,0.0,0.0
1640,1e-06,0.0,0.0,0.0
1641,1e-06,0.0,0.0,0.0
1642,1e-06,0.0,0.0,0.0
1643,1e-06,0.0,0.0,0.0
1644,1e-06,0.0,0.0,0.0
1645,1e-06,0.0,0.0,0.0
1646,1e-06,0.0,0.0,0.0
1647,1e-06,0.0,0.0,0.0
1648,1e-06,0.0,0.0,0.0
1649,1e-06,0.0,0.0,0.0
1650,1e-06,0.0,0.0,0.0
1651,1e-06,0.0,0.0,0.0
1652,1e-06,0.0,0.0,0.0
1653,1e-06,0.0,0.0,0.0
1654,1e-06,0.0,0.0,0.0
1655,1e-06,0.0,0.0,0.0
1656,1e-06,0.0,0.0,0.0
1657,1e-06,0.0,0.0,0.0
1658,1e-06,0.0,0.0,0.0
1659,1e-06,0.0,0.0,0.0
1660,1e-06,0.0,0.0,0.0
1661,1e-06,0.0,0.0,0.0
1662,1e-06,0.0,0.0,0.0
1663,1e-06,0.0,0.0,0.0
1664,1e-06,0.0,0.0,0.0
1665,1e-06,0.0,0.0,0.0
1666,1e-06,0.0,0.0,0.0
1667,1e-06,0.0,0.0,0.0
1668,1e-06,0.0,0.0,0.0
1669,1e-06,0.0,0.0,0.0
1670,1e-06,0.0,0.0,0.0
1671,1e-06,0.0,0.0,0.0
1672,1e-06,0.0,0.0,0.0
1673,1e-06,0.0,0.0,0.0
1674,1e-06,0.0,0.0,0.0
1675,1e-06,0.0,0.0,0.0
1676,1e-06,0.0,0.0,0.0
1677,1e-06,0.0,0.0,0.0
1678,1e-06,0.0,0.0,0.0
1679,1e-06,0.0,0.0,0.0
1680,1e-06,0.0,0.0,0.0
1681,1e-06,0.0,0.0,0.0
1682,1e-06,0.0,0.0,0.0
1683,1e-06,0.0,0.0,0.0
1684,1e-06,0.0,0.0,0.0
1685,1e-06,0.0,0.0,0.0
1686,1e-06,0.0,0.0,0.0
1687,1e-06,0.0,0.0,0.0
1688,1e-06,0.0,0.0,0.0
1689,1e-06,0.0,0.0,0.0
1690,1e-06,0.0,0.0,0.0
1691,1e-06,0.0,0.0,0.0
1692,1e-06,0.0,0.0,0.0
1693,1e-06,0.0,0.0,0.0
1694,1e-06,0.0,0.0,0.0
1695,1e-06,0.0,0.0,0.0
1696,1e-06,0.0,0.0,0.0
1697,1e-06,0.0,0.0,0.0
1698,1e-06,0.0,0.0,0.0
1699,1e-06,0.0,0.0,0.0
1700,1e-06,0.0,0.0,0.0
1701,1e-06,0.0,0.0,0.0
1702,1e-06,0.0,0.0,0.0
1703,1e-06,0.0,0.0,0.0
1704,1e-06,0.0,0.0,0.0
1705,1e-06,0.0,0.0,0.0
1706,1e-06,0.0,0.0,0.0
1707,1e-06,0.0,0.0,0.0
1708,1e-06,0.0,0.0,0.0
1709,1e-06,0.0,0.0,0.0
1710,1e-06,0.0,0.0,0.0
1711,1e-06,0.0,0.0,0.0
1712,1e-06,0.0,0.0,0.0
1713,1e-06,0.0,0.0,0.0
1714,1e-06,0.0,0.0,0.0
1715,1e-06,0.0,0.0,0.0
1716,1e-06,0.0,0.0,0.0
1717,1e-06,0.0,0.0,0.0
1718,1e-06,0.0,0.0,0.0
1719,1e-06,0.0,0.0,0.0
1720,1e-06,0.0,0.0,0.0
1721,1e-06,0.0,0.0,0.0
1722,1e-06,0.0,0.0,0.0
1723,1e-06,0.0,0.0,0.0
1724,1e-06,0.0,0.0,0.0
1725,1e-06,0.0,0.0,0.0
1726,1e-06,0.0,0.0,0.0
1727,1e-06,0.0,0.0,0.0
1728,1e-06,0.0,0.0,0.0
1729,1e-06,0.0,0.0,0.0
1730,1e-06,0.0,0.0,0.0
1731,1e-06,0.0,0.0,0.0
1732,1e-06,0.0,0.0,0.0
1733,1e-06,0.0,0.0,0.0
1734,1e-06,0.0,0.0,0.0
1735,1e-06,0.0,0.0,0.0
1736,1e-06,0.0,0.0,0.0
1737,1e-06,0.0,0.0,0.0
1738,1e-06,0.0,0.0,0.0
1739,1e-06,0.0,0.0,0.0
1740,1e-06,0.0,0.0,0.0
1741,1e-06,0.0,0.0,0.0
1742,1e-06,0.0,0.0,0.0
1743,1e-06,0.0,0.0,0.0
1744,1e-06,0.0,0.0,0.0
1745,1e-06,0.0,0.0,0.0
1746,1e-06,0.0,0.0,0.0
1747,1e-06,0.0,0.0,0.0
1748,1e-06,0.0,0.0,0.0
1749,1e-06,0.0,0.0,0.0
1750,1e-06,0.0,0.0,0.0
1751,1e-06,0.0,0.0,0.0
1752,1e-06,0.0,0.0,0.0
1753,1e-06,0.0,0.0,0.0
1754,1e-06,0.0,0.0,0.0
1755,1e-06,0.0,0.0,0.0
1756,1e-06,0.0,0.0,0.0
1757,1e-06,0.0,0.0,0.0
1758,1e-06,0.0,0.0,0.0
1759,1e-06,0.0,0.0,0.0
1760,1e-06,0.0,0.0,0.0
1761,1e-06,0.0,0.0,0.0
1762,1e-06,0.0,0.0,0.0
1763,1e-06,0.0,0.0,0.0
1764,1e-06,0.0,0.0,0.0
1765,1e-06,0.0,0.0,0.0
1766,1e-06,0.0,0.0,0.0
1767,1e-06,0.0,0.0,0.0
1768,1e-06,0.0,0.0,0.0
1769,1e-06,0.0,0.0,0.0
1770,1e-06,0.0,0.0,0.0
1771,1e-06,0.0,0.0,0.0
1772,1e-06,0.0,0.0,0.0
1773,1e-06,0.0,0.0,0.0
1774,1e-06,0.0,0.0,0.0
1775,1e-06,0.0,0.0,0.0
1776,1e-06,0.0,0.0,0.0
1777,1e-06,0.0,0.0,0.0
1778,1e-06,0.0,0.0,0.0
1779,1e-06,0.0,0.0,0.0
1780,1e-06,0.0,0.0,0.0
1781,1e-06,0.0,0.0,0.0
1782,1e-06,0.0,0.0,0.0
1783,1e-06,0.0,0.0,0.0
1784,1e-06,0.0,0.0,0.0
1785,1e-06,0.0,0.0,0.0
1786,1e-06,0.0,0.0,0.0
1787,1e-06,0.0,0.0,0.0
1788,1e-06,0.0,0.0,0.0
1789,1e-06,0.0,0.0,0.0
1790,1e-06,0.0,0.0,0.0
1791,1e-06,0.0,0.0,0.0
1792,1e-06,0.0,0.0,0.0
1793,1e-06,0.0,0.0,0.0
1794,1e-06,0.0,0.0,0.0
1795,1e-06,0.0,0.0,0.0
1796,1e-06,0.0,0.0,0.0
1797,1e-06,0.0,0.0,0.0
1798,1e-06,0.0,0.0,0.0
1799,1e-06,0.0,0.0,0.0
1800,1e-06,0.0,0.0,0.0
1801,1e-06,0.0,0.0,0.0
1802,1e-06,0.0,0.0,0.0
1803,1e-06,0.0,0.0,0.0
1804,1e-06,0.0,0.0,0.0
1805,1e-06,0.0,0.0,0.0
1806,1e-06,0.0,0.0,0.0
1807,1e-06,0.0,0.0,0.0
1808,1e-06,0.0,0.0,0.0
1809,1e-06,0.0,0.0,0.0
1810,1e-06,0.0,0.0,0.0
1811,1e-06,0.0,0.0,0.0
1812,1e-06,0.0,0.0,0.0
1813,1e-06,0.0,0.0,0.0
1814,1e-06,0.0,0.0,0.0
1815,1e-06,0.0,0.0,0.0
1816,1e-06,0.0,0.0,0.0
1817,1e-06,0.0,0.0,0.0
1818,1e-06,0.0,0.0,0.0
1819,1e-06,0.0,0.0,0.0
1820,1e-06,0.0,0.0,0.0
1821,1e-06,0.0,0.0,0.0
1822,1e-06,0.0,0.0,0.0
1823,1e-06,0.0,0.0,0.0
1824,1e-06,0.0,0.0,0.0
1825,1e-06,0.0,0.0,0.0
1826,1e-06,0.0,0.0,0.0
1827,1e-06,0.0,0.0,0.0
1828,1e-06,0.0,0.0,0.0
1829,1e-06,0.0,0.0,0.0
1830,1e-06,0.0,0.0,0.0
1831,1e-06,0.0,0.0,0.0
1832,1e-06,0.0,0.0,0.0
1833,1e-06,0.0,0.0,0.0
1834,1e-06,0.0,0.0,0.0
1835,1e-06,0.0,0.0,0.0
1836,1e-06,0.0,0.0,0.0
1837,1e-06,0.0,0.0,0.0
1838,1e-06,0.0,0.0,0.0
1839,1e-06,0.0,0.0,0.0
1840,1e-06,0.0,0.0,0.0
1841,1e-06,0.0,0.0,0.0
1842,1e-06,0.0,0.0,0.0
1843,1e-06,0.0,0.0,0.0
1844,1e-06,0.0,0.0,0.0
1845,1e-06,0.0,0.0,0.0
1846,1e-06,0.0,0.0,0.0
1847,1e-06,0.0,0.0,0.0
1848,1e-06,0.0,0.0,0.0
1849,1e-06,0.0,0.0,0.0
1850,1e-06,0.0,0.0,0.0
1851,1e-06,0.0,0.0,0.0
1852,1e-06,0.0,0.0,0.0
1853,1e-06,0.0,0.0,0.0
1854,1e-06,0.0,0.0,0.0
1855,1e-06,0.0,0.0,0.0
1856,1e-06,0.0,0.0,0.0
1857,1e-06,0.0,0.0,0.0
1858,1e-06,0.0,0.0,0.0
1859,1e-06,0.0,0.0,0.0
1860,1e-06,0.0,0.0,0.0
1861,1e-06,0.0,0.0,0.0
1862,1e-06,0.0,0.0,0.0
1863,1e-06,0.0,0.0,0.0
1864,1e-06,0.0,0.0,0.0
1865,1e-06,0.0,0.0,0.0
1866,1e-06,0.0,0.0,0.0
1867,1e-06,0.0,0.0,0.0
1868,1e-06,0.0,0.0,0.0
1869,1e-06,0.0,0.0,0.0
1870,1e-06,0.0,0.0,0.0
1871,1e-06,0.0,0.0,0.0
1872,1e-06,0.0,0.0,0.0
1873,1e-06,0.0,0.0,0.0
1874,1e-06,0.0,0.0,0.0
1875,1e-06,0.0,0.0,0.0
1876,1e-06,0.0,0.0,0.0
1877,1e-06,0.0,0.0,0.0
1878,1e-06,0.0,0.0,0.0
1879,1e-06,0.0,0.0,0.0
1880,1e-06,0.0,0.0,0.0
1881,1e-06,0.0,0.0,0.0
1882,1e-06,0.0,0.0,0.0
1883,1e-06,0.0,0.0,0.0
1884,1e-06,0.0,0.0,0.0
1885,1e-06,0.0,0.0,0.0
1886,1e-06,0.0,0.0,0.0
1887,1e-06,0.0,0.0,0.0
1888,1e-06,0.0,0.0,0.0
1889,1e-06,0.0,0.0,0.0
1890,1e-06,0.0,0.0,0.0
1891,1e-06,0.0,0.0,0.0
1892,1e-06,0.0,0.0,0.0
1893,1e-06,0.0,0.0,0.0
1894,1e-06,0.0,0.0,0.0
1895,1e-06,0.0,0.0,0.0
1896,1e-06,0.0,0.0,0.0
1897,1e-06,0.0,0.0,0.0
1898,1e-06,0.0,0.0,0.0
1899,1e-06,0.0,0.0,0.0
1900,1e-06,0.0,0.0,0.0
1901,1e-06,0.0,0.0,0.0
1902,1e-06,0.0,0.0,0.0
1903,1e-06,0.0,0.0,0.0
1904,1e-06,0.0,0.0,0.0
1905,1e-06,0.0,0.0,0.0
1906,1e-06,0.0,0.0,0.0
1907,1e-06,0.0,0.0,0.0
1908,1e-06,0.0,0.0,0.0
1909,1e-06,0.0,0.0,0.0
1910,1e-06,0.0,0.0,0.0
1911,1e-06,0.0,0.0,0.0
1912,1e-06,0.0,0.0,0.0
1913,1e-06,0.0,0.0,0.0
1914,1e-06,0.0,0.0,0.0
1915,1e-06,0.0,0.0,0.0
1916,1e-06,0.0,0.0,0.0
1917,1e-06,0.0,0.0,0.0
1918,1e-06,0.0,0.0,0.0
1919,1e-06,0.0,0.0,0.0
1920,1e-06,0.0,0.0,0.0
1921,1e-06,0.0,0.0,0.0
1922,1e-06,0.0,0.0,0.0
1923,1e-06,0.0,0.0,0.0
1924,1e-06,0.0,0.0,0.0
1925,1e-06,0.0,0.0,0.0
1926,1e-06,0.0,0.0,0.0
1927,1e-06,0.0,0.0,0.0
1928,1e-06,0.0,0.0,0.0
1929,1e-06,0.0,0.0,0.0
1930,1e-06,0.0,0.0,0.0
1931,1e-06,0.0,0.0,0.0
1932,1e-06,0.0,0.0,0.0
1933,1e-06,0.0,0.0,0.0
1934,1e-06,0.0,0.0,0.0
1935,1e-06,0.0,0.0,0.0
1936,1e-06,0.0,0.0,0.0
1937,1e-06,0.0,0.0,0.0
1938,1e-06,0.0,0.0,0.0
1939,1e-06,0.0,0.0,0.0
1940,1e-06,0.0,0.0,0.0
1941,1e-06,0.0,0.0,0.0
1942,1e-06,0.0,0.0,0.0
1943,1e-06,0.0,0.0,0.0
1944,1e-06,0.0,0.0,0.0
1945,1e-06,0.0,0.0,0.0
1946,1e-06,0.0,0.0,0.0
1947,1e-06,0.0,0.0,0.0
1948,1e-06,0.0,0.0,0.0
1949,1e-06,0.0,0.0,0.0
1950,1e-06,0.0,0.0,0.0
1951,1e-06,0.0,0.0,0.0
1952,1e-06,0.0,0.0,0.0
1953,1e-06,0.0,0.0,0.0
1954,1e-06,0.0,0.0,0.0
1955,1e-06,0.0,0.0,0.0
1956,1e-06,0.0,0.0,0.0
1957,1e-06,0.0,0.0,0.0
1958,1e-06,0.0,0.0,0.0
1959,1e-06,0.0,0.0,0.0
1960,1e-06,0.0,0.0,0.0
1961,1e-06,0.0,0.0,0.0
1962,1e-06,0.0,0.0,0.0
1963,1e-06,0.0,0.0,0.0
1964,1e-06,0.0,0.0,0.0
1965,1e-06,0.0,0.0,0.0
1966,1e-06,0.0,0.0,0.0
1967,1e-06,0.0,0.0,0.0
1968,1e-06,0.0,0.0,0.0
1969,1e-06,0.0,0.0,0.0
1970,1e-06,0.0,0.0,0.0
1971,1e-06,0.0,0.0,0.0
1972,1e-06,0.0,0.0,0.0
1973,1e-06,0.0,0.0,0.0
1974,1e-06,0.0,0.0,0.0
1975,1e-06,0.0,0.0,0.0
1976,1e-06,0.0,0.0,0.0
1977,1e-06,0.0,0.0,0.0
1978,1e-06,0.0,0.0,0.0
1979,1e-06,0.0,0.0,0.0
1980,1e-06,0.0,0.0,0.0
1981,1e-06,0.0,0.0,0.0
1982,1e-06,0.0,0.0,0.0
1983,1e-06,0.0,0.0,0.0
1984,1e-06,0.0,0.0,0.0
1985,1e-06,0.0,0.0,0.0
1986,1e-06,0.0,0.0,0.0
1987,1e-06,0.0,0.0,0.0
1988,1e-06,0.0,0.0,0.0
1989,1e-06,0.0,0.0,0.0
1990,1e-06,0.0,0.0,0.0
1991,1e-06,0.0,0.0,0.0
1992,1e-06,0.0,0.0,0.0
1993,1e-06,0.0,0.0,0.0
1994,1e-06,0.0,0.0,0.0
1995,1e-06,0.0,0.0,0.0
1996,1e-06,0.0,0.0,0.0
1997,1e-06,0.0,0.0,0.0
1998,1e-06,0.0,0.0,0.0
1999,1e-06,0.0,0.0,0.0
2000,1e-06,0.0,0.0,0.0
2001,1e-06,0.0,0.0,0.0
2002,1e-06,0.0,0.0,0.0
2003,1e-06,0.0,0.0,0.0
2004,1e-06,0.0,0.0,0.0
2005,1e-06,0.0,0.0,0.0
2006,1e-06,0.0,0.0,0.0
2007,1e-06,0.0,0.0,0.0
2008,1e-06,0.0,0.0,0.0
2009,1e-06,0.0,0.0,0.0
2010,1e-06,0.0,0.0,0.0
2011,1e-06,0.0,0.0,0.0
2012,1e-06,0.0,0.0,0.0
2013,1e-06,0.0,0.0,0.0
2014,1e-06,0.0,0.0,0.0
2015,1e-06,0.0,0.0,0.0
2016,1e-06,0.0,0.0,0.0
2017,1e-06,0.0,0.0,0.0
2018,1e-06,0.0,0.0,0.0
2019,1e-06,0.0,0.0,0.0
2020,1e-06,0.0,0.0,0.0
2021,1e-06,0.0,0.0,0.0
2022,1e-06,0.0,0.0,0.0
2023,1e-06,0.0,0.0,0.0
2024,1e-06,0.0,0.0,0.0
2025,1e-06,0.0,0.0,0.0
2026,1e-06,0.0,0.0,0.0
2027,1e-06,0.0,0.0,0.0
2028,1e-06,0.0,0.0,0.0
2029,1e-06,0.0,0.0,0.0
2030,1e-06,0.0,0.0,0.0
2031,1e-06,0.0,0.0,0.0
2032,1e-06,0.0,0.0,0.0
2033,1e-06,0.0,0.0,0.0
2034,1e-06,0.0,0.0,0.0
2035,1e-06,0.0,0.0,0.0
2036,1e-06,0.0,0.0,0.0
2037,1e-06,0.0,0.0,0.0
2038,1e-06,0.0,0.0,0.0
2039,1e-06,0.0,0.0,0.0
2040,1e-06,0.0,0.0,0.0
2041,1e-06,0.0,0.0,0.0
2042,1e-06,0.0,0.0,0.0
2043,1e-06,0.0,0.0,0.0
2044,1e-06,0.0,0.0,0.0
2045,1e-06,0.0,0.0,0.0
2046,1e-06,0.0,0.0,0.0
2047,1e-06,0.0,0.0,0.0
2048,1e-06,0.0,0.0,0.0
2049,1e-06,0.0,0.0,0.0
2050,1e-06,0.0,0.0,0.0
2051,1e-06,0.0,0.0,0.0
2052,1e-06,0.0,0.0,0.0
2053,1e-06,0.0,0.0,0.0
2054,1e-06,0.0,0.0,0.0
2055,1e-06,0.0,0.0,0.0
2056,1e-06,0.0,0.0,0.0
2057,1e-06,0.0,0.0,0.0
2058,1e-06,0.0,0.0,0.0
2059,1e-06,0.0,0.0,0.0
2060,1e-06,0.0,0.0,0.0
2061,1e-06,0.0,0.0,0.0
2062,1e-06,0.0,0.0,0.0
2063,1e-06,0.0,0.0,0.0
2064,1e-06,0.0,0.0,0.0
2065,1e-06,0.0,0.0,0.0
2066,1e-06,0.0,0.0,0.0
2067,1e-06,0.0,0.0,0.0
2068,1e-06,0.0,0.0,0.0
2069,1e-06,0.0,0.0,0.0
2070,1e-06,0.0,0.0,0.0
2071,1e-06,0.0,0.0,0.0
2072,1e-06,0.0,0.0,0.0
2073,1e-06,0.0,0.0,0.0
2074,1e-06,0.0,0.0,0.0
2075,1e-06,0.0,0.0,0.0
2076,1e-06,0.0,0.0,0.0
2077,1e-06,0.0,0.0,0.0
2078,1e-06,0.0,0.0,0.0
2079,1e-06,0.0,0.0,0.0
2080,1e-06,0.0,0.0,0.0
2081,1e-06,0.0,0.0,0.0
2082,1e-06,0.0,0.0,0.0
2083,1e-06,0.0,0.0,0.0
2084,1e-06,0.0,0.0,0.0
2085,1e-06,0.0,0.0,0.0
2086,1e-06,0.0,0.0,0.0
2087,1e-06,0.0,0.0,0.0
2088,1e-06,0.0,0.0,0.0
2089,1e-06,0.0,0.0,0.0
2090,1e-06,0.0,0.0,0.0
2091,1e-06,0.0,0.0,0.0
2092,1e-06,0.0,0.0,0.0
2093,1e-06,0.0,0.0,0.0
2094,1e-06,0.0,0.0,0.0
2095,1e-06,0.0,0.0,0.0
2096,1e-06,0.0,0.0,0.0
2097,1e-06,0.0,0.0,0.0
2098,1e-06,0.0,0.0,0.0
2099,1e-06,0.0,0.0,0.0
2100,1e-06,0.0,0.0,0.0
2101,1e-06,0.0,0.0,0.0
2102,1e-06,0.0,0.0,0.0
2103,1e-06,0.0,0.0,0.0
2104,1e-06,0.0,0.0,0.0
2105,1e-06,0.0,0.0,0.0
2106,1e-06,0.0,0.0,0.0
2107,1e-06,0.0,0.0,0.0
2108,1e-06,0.0,0.0,0.0
2109,1e-06,0.0,0.0,0.0
2110,1e-06,0.0,0.0,0.0
2111,1e-06,0.0,0.0,0.0
2112,1e-06,0.0,0.0,0.0
2113,1e-06,0.0,0.0,0.0
2114,1e-06,0.0,0.0,0.0
2115,1e-06,0.0,0.0,0.0
2116,1e-06,0.0,0.0,0.0
2117,1e-06,0.0,0.0,0.0
2118,1e-06,0.0,0.0,0.0
2119,1e-06,0.0,0.0,0.0
2120,1e-06,0.0,0.0,0.0
2121,1e-06,0.0,0.0,0.0
2122,1e-06,0.0,0.0,0.0
2123,1e-06,0.0,0.0,0.0
2124,1e-06,0.0,0.0,0.0
2125,1e-06,0.0,0.0,0.0
2126,1e-06,0.0,0.0,0.0
2127,1e-06,0.0,0.0,0.0
2128,1e-06,0.0,0.0,0.0
2129,1e-06,0.0,0.0,0.0
2130,1e-06,0.0,0.0,0.0
2131,1e-06,0.0,0.0,0.0
2132,1e-06,0.0,0.0,0.0
2133,1e-06,0.0,0.0,0.0
2134,1e-06,0.0,0.0,0.0
2135,1e-06,0.0,0.0,0.0
2136,1e-06,0.0,0.0,0.0
2137,1e-06,0.0,0.0,0.0
2138,1e-06,0.0,0.0,0.0
2139,1e-06,0.0,0.0,0.0
2140,1e-06,0.0,0.0,0.0
2141,1e-06,0.0,0.0,0.0
2142,1e-06,0.0,0.0,0.0
2143,1e-06,0.0,0.0,0.0
2144,1e-06,0.0,0.0,0.0
